dates,monthly_GDP,monthly_GDPDEF,CPRINDEX,TRARR,BOGNONBR,FEDFUNDS,IP,CPIAUCSL
1987-08-01,8168.9115451365,60.0827780268269,150.977357142857,39.209,38.562,6.73,60.7146,114.3
1987-09-01,8175.16357297093,60.244056612999,149.9433,39.118,38.178,7.22,60.8781,114.7
1987-10-01,8265.95204789764,60.391233066232,148.458109090909,39.827,38.884,7.29,61.7569,115
1987-11-01,8294.38599842258,60.590179545463,150.036705,39.335,38.71,6.69,62.091,115.4
1987-12-01,8317.76195367979,60.7195873883053,154.842054545455,38.913,38.136,6.77,62.394,115.6
1988-01-01,8308.72425015302,60.9223587380608,155.96802,39.465,38.383,6.83,62.4207,116
1988-02-01,8339.49841475305,61.0402723423419,151.24005,39.407,39.01,6.58,62.6908,116.2
1988-03-01,8369.67733509396,61.1663689195978,151.681852173913,39.267,37.515,6.58,62.8421,116.5
1988-04-01,8434.281164434,61.4502305606747,151.585785,39.622,36.629,6.87,63.1885,117.2
1988-05-01,8443.80649894827,61.5925690707695,154.704642857143,39.958,37.381,7.09,63.1203,117.5
1988-06-01,8470.41233661776,61.8562003685561,163.397945454545,40.278,37.195,7.51,63.2843,118
1988-07-01,8473.37997050291,62.1292913480542,159.058575,40.515,37.075,7.75,63.3155,118.5
1988-08-01,8512.06980005156,62.3728739267835,154.403882608696,40.47,37.23,8.01,63.5859,119
1988-09-01,8509.45022944555,62.5748347251627,155.796085714286,40.343,37.504,8.19,63.405,119.5
1988-10-01,8571.01454768075,62.6812723206083,156.422871428571,40.423,38.124,8.3,63.7184,119.9
1988-11-01,8604.46585833657,62.8391583002707,158.372314285714,40.548,37.687,8.35,63.8175,120.3
1988-12-01,8657.21959398272,63.0565693791213,162.9381,40.454,38.738,8.76,64.1273,120.7
1989-01-01,8692.2841632909,63.3510607119372,164.851885714286,40.422,38.773,9.12,64.3162,121.2
1989-02-01,8679.7512139588,63.538510998536,158.928489473684,40.339,38.852,9.36,64.026,121.6
1989-03-01,8721.06462275031,63.7604282895271,161.064327272727,39.845,38.032,9.85,64.166,122.2
1989-04-01,8758.86262697511,64.0303201134607,160.184115,39.533,37.244,9.84,64.222,123.1
1989-05-01,8746.12521982601,64.2087519803005,159.304009090909,39.301,37.581,9.81,63.7707,123.7
1989-06-01,8793.31215319892,64.3819279062392,154.833545454545,39.085,37.595,9.53,63.8022,124.1
1989-07-01,8779.88682531895,64.6132187933277,152.62416,39.438,38.744,9.24,63.236,124.5
1989-08-01,8869.23216869922,64.6470552141861,151.128391304348,39.398,38.723,8.99,63.8059,124.5
1989-09-01,8845.38100598188,64.7557259924866,151.48224,39.674,38.981,9.02,63.576,124.8
1989-10-01,8818.58866284329,64.9796189120503,152.215936363636,40.163,39.608,8.84,63.5346,125.4
1989-11-01,8837.54592716384,65.1514665549599,152.313385714286,40.17,39.821,8.55,63.7465,125.9
1989-12-01,8894.46540999289,65.2349145329902,149.64417,40.487,40.222,8.45,64.1419,126.3
1990-01-01,8876.7728045754,65.601963998347,149.256368181818,40.731,40.292,8.23,63.7117,127.5
1990-02-01,8963.7475426918,65.8045836828579,151.526084210526,40.744,39.296,8.24,64.3504,128
1990-03-01,9000.77965273284,66.1164523187954,155.240918181818,40.65,38.527,8.28,64.6721,128.6
1990-04-01,8979.02251037515,66.3542858399875,157.60017,40.845,39.237,8.26,64.5975,128.9
1990-05-01,8977.5607166434,66.4558218434598,158.372795454545,40.751,39.419,8.18,64.7028,129.1
1990-06-01,8988.51677298149,66.749892316553,153.979242857143,40.667,39.786,8.29,64.9174,129.9
1990-07-01,8967.52179635701,66.8618379160873,155.0133,40.576,39.818,8.15,64.8436,130.5
1990-08-01,8985.11043644627,67.1510605616037,154.8261,40.873,39.947,8.13,65.043,131.6
1990-09-01,8999.06776719675,67.3291015223092,151.558105263158,41.09,40.466,8.2,65.1372,132.5
1990-10-01,8955.62202369438,67.5077810622891,148.672408695652,40.809,40.398,8.11,64.6442,133.4
1990-11-01,8891.71166832117,67.5383957913263,144.356271428571,40.971,40.741,7.81,63.8853,133.7
1990-12-01,8874.86630798449,67.8198231463849,144.487395,41.767,41.441,7.31,63.4658,134.2
1991-01-01,8883.42393851012,68.1594516581857,143.724927272727,42.294,41.76,6.91,63.1915,134.7
1991-02-01,8864.95157986482,68.3295663381833,143.91492631579,42.072,41.82,6.25,62.7585,134.8
1991-03-01,8848.4244816251,68.3989820036313,146.57643,41.805,41.564,6.12,62.4265,134.8
1991-04-01,8873.42634584205,68.5429133667567,147.539127272727,41.862,41.631,5.91,62.5503,135.1
1991-05-01,8941.03671893127,68.7709996388986,150.166840909091,42.411,42.108,5.78,63.1756,135.6
1991-06-01,8988.73693522671,68.978086994345,152.1936,42.712,42.372,5.9,63.742,136
1991-07-01,8966.70255528518,69.1021998760456,145.510240909091,42.985,42.378,5.82,63.8029,136.2
1991-08-01,8954.33563545753,69.2761906133027,138.181254545455,43.393,42.629,5.66,63.8503,136.6
1991-09-01,9010.86180925731,69.428609510652,137.53935,43.558,42.913,5.45,64.4151,137
1991-10-01,9002.61990550975,69.459732922428,134.189334782609,44.007,43.746,5.21,64.2992,137.2
1991-11-01,9017.02973801976,69.6666301197976,133.391115,44.615,44.507,4.81,64.2209,137.8
1991-12-01,9029.55035647051,69.8026369577746,132.5337,45.516,45.324,4.43,63.9602,138.2
1992-01-01,9048.98807895875,69.8057711074203,133.326818181818,46.374,46.141,4.03,63.596,138.3
1992-02-01,9128.81182189093,69.9006494348076,138.802642105263,47.602,47.525,4.06,64.0409,138.6
1992-03-01,9191.20009915034,70.1195794577723,137.950445454545,48.274,48.183,3.98,64.5973,139.1
1992-04-01,9215.0010906536,70.2711955178748,136.116685714286,49.042,48.952,3.73,65.0756,139.4
1992-05-01,9225.20898872226,70.3832282547147,137.370285,49.337,49.182,3.82,65.2831,139.7
1992-06-01,9230.28992062414,70.5095762274108,139.100236363636,49.271,49.041,3.76,65.2957,140.1
1992-07-01,9315.77761696478,70.632685648226,137.903113636364,49.756,49.471,3.25,65.8801,140.5
1992-08-01,9296.57975014852,70.7197444763369,136.2816,50.479,50.229,3.3,65.5581,140.8
1992-09-01,9327.24263288673,70.8165698754373,138.038271428571,51.395,51.107,3.22,65.715,141.1
1992-10-01,9391.08931444323,71.0606245063056,133.23375,52.767,52.625,3.1,66.2013,141.7
1992-11-01,9419.49320531136,71.2349977603106,136.723275,53.75,53.646,3.09,66.4879,142.1
1992-12-01,9408.91748024542,71.3073777333839,142.106604545455,54.422,54.298,2.92,66.5431,142.3
1993-01-01,9410.62245316776,71.5109109487134,143.48412,54.971,54.805,3.02,66.8264,142.8
1993-02-01,9431.40955167451,71.6206462673523,144.897110526316,54.687,54.641,3.03,67.1172,143.1
1993-03-01,9430.26799515774,71.6864427839345,146.501295652174,54.971,54.879,3.07,67.0479,143.3
1993-04-01,9477.62653031646,71.8754312029518,142.891542857143,55.359,55.285,2.96,67.2498,143.8
1993-05-01,9470.20245778236,72.0717849114248,141.113115,56.655,56.534,3,67.0325,144.2
1993-06-01,9492.47101190119,72.1757838856236,140.644104545455,57.086,56.905,3.04,67.1532,144.3
1993-07-01,9516.17483233978,72.3343699313417,144.718971428571,57.73,57.486,3.06,67.3586,144.5
1993-08-01,9511.13652109653,72.527642385427,145.056068181818,58.184,57.832,3.03,67.2888,144.8
1993-09-01,9551.5886465637,72.5629876832316,141.556628571429,58.871,58.444,3.09,67.6092,145
1993-10-01,9615.39810077679,72.7300925574841,138.979285714286,59.595,59.309,2.99,68.1214,145.6
1993-11-01,9651.50397665515,72.8495661852362,142.5138,60.304,60.215,3.02,68.4089,146
1993-12-01,9693.59792256806,72.9793412572798,146.673428571429,60.567,60.485,2.96,68.7737,146.3
1994-01-01,9720.94100107116,73.0035403553951,151.1562,60.896,60.822,3.05,69.0299,146.3
1994-02-01,9721.75890567162,73.2082656714692,153.238594736842,60.516,60.446,3.25,69.0418,146.7
1994-03-01,9801.90009325722,73.406193973136,154.156656521739,60.299,60.244,3.34,69.7582,147.1
1994-04-01,9843.76876739792,73.4598616052807,153.508926315789,60.504,60.38,3.56,70.125,147.2
1994-05-01,9880.46813072248,73.5690981901539,160.6644,59.972,59.772,4.01,70.4978,147.5
1994-06-01,9919.96310187961,73.6840402045656,163.052795454545,60.048,59.715,4.25,70.948,147.9
1994-07-01,9915.83231426693,73.7925646795216,171.041715,60.321,59.863,4.26,71.0595,148.4
1994-08-01,9945.55534853234,73.9897679398876,168.934265217391,59.96,59.491,4.47,71.4749,149
1994-09-01,9957.71233720073,74.1246673805911,175.755171428571,59.8,59.313,4.73,71.7333,149.3
1994-10-01,10009.5543941508,74.2148115946353,169.7943,59.374,58.994,4.76,72.3479,149.4
1994-11-01,10041.8588724912,74.3929535502131,169.392042857143,59.412,59.163,5.29,72.8018,149.8
1994-12-01,10106.086733358,74.5202348551518,168.998142857143,59.466,59.257,5.45,73.5563,150.1
1995-01-01,10099.3438044137,74.6923390396503,172.178871428571,59.404,59.268,5.53,73.6891,150.5
1995-02-01,10076.2267948715,74.8288074380779,172.002931578947,58.653,58.593,5.92,73.5889,150.9
1995-03-01,10085.1294007148,74.887853522272,177.411169565217,58.21,58.141,5.98,73.6895,151.2
1995-04-01,10090.9210173208,75.0446799273533,176.987131578947,57.974,57.863,6.05,73.676,151.8
1995-05-01,10120.7676358442,75.1160214715421,175.753145454545,57.641,57.492,6.01,73.8858,152.1
1995-06-01,10154.6113468351,75.2352986011049,178.517004545455,57.377,57.104,6,74.1391,152.4
1995-07-01,10126.4982054724,75.3445711581258,179.18901,57.818,57.446,5.85,73.8447,152.6
1995-08-01,10233.3618466644,75.509179505704,177.582091304348,57.538,57.257,5.74,74.7803,152.9
1995-09-01,10266.5399478632,75.6132493361704,175.18644,57.31,57.033,5.8,75.0755,153.1
1995-10-01,10255.2836709784,75.8023259114935,171.043895454545,56.72,56.474,5.76,74.9925,153.5
1995-11-01,10276.706728205,75.8737190217973,170.920842857143,56.306,56.102,5.8,75.1822,153.7
1995-12-01,10311.6096008167,75.9069550667094,169.264485,56.484,56.226,5.6,75.4725,153.9
1996-01-01,10261.6966738161,76.197155800459,168.195477272727,55.884,55.846,5.56,74.9823,154.7
1996-02-01,10395.6924009197,76.2577693148349,171.843165,54.622,54.588,5.22,76.153,155
1996-03-01,10388.7109252642,76.3610748847062,172.089728571429,55.295,55.274,5.31,76.0724,155.5
1996-04-01,10466.1379278374,76.5097071125425,177.125185714286,55.179,55.088,5.22,76.7608,156.1
1996-05-01,10527.399517485,76.5597983049506,183.383140909091,54.041,53.914,5.24,77.3269,156.4
1996-06-01,10594.6625546776,76.6164945825071,176.53077,54.145,53.759,5.27,77.9694,156.7
1996-07-01,10572.7432594606,76.7161388386985,174.925636363636,53.377,53.01,5.4,77.8351,157
1996-08-01,10622.5264399243,76.7335477441351,177.759695454545,52.162,51.828,5.22,78.3005,157.2
1996-09-01,10685.1303006151,76.8843134171666,172.32345,51.313,50.945,5.3,78.8378,157.7
1996-10-01,10686.6240327949,76.994613390157,164.688182608696,50.038,49.751,5.24,78.7843,158.2
1996-11-01,10751.648258063,77.1727723422869,164.64942,49.78,49.566,5.31,79.4683,158.7
1996-12-01,10779.0277091421,77.3366142675564,162.925285714286,50.185,50.03,5.29,79.9829,159.1
1997-01-01,10741.4939907675,77.510371780392,163.745957142857,49.684,49.639,5.25,80.0837,159.4
1997-02-01,10826.7290671521,77.6852508448437,169.517605263158,48.716,48.673,5.19,81.0483,159.7
1997-03-01,10894.4769420804,77.7453773747643,178.40862,47.851,47.694,5.39,81.6195,159.8
1997-04-01,10927.2788193349,77.8187455218975,178.833436363636,47.354,47.093,5.51,81.6408,159.9
1997-05-01,10993.7102416951,77.815918122848,188.518757142857,46.657,46.414,5.5,82.1311,159.9
1997-06-01,11031.61093897,77.9363363552546,184.145185714286,46.938,46.571,5.56,82.5332,160.2
1997-07-01,11075.1957833123,78.0088267653498,173.674242857143,46.756,46.347,5.52,83.1538,160.4
1997-08-01,11133.0824348955,78.1323747427559,173.478685714286,46.913,46.316,5.54,84.0293,160.8
1997-09-01,11163.7217817923,78.2637984918946,170.487385714286,46.248,45.81,5.54,84.7873,161.2
1997-10-01,11176.5575431465,78.3411164447749,160.869913043478,45.96,45.69,5.5,85.5125,161.5
1997-11-01,11219.128178737,78.4079274752797,158.500515789474,46.411,46.258,5.52,86.2601,161.7
1997-12-01,11235.2142781164,78.4359560799455,155.9844,46.876,46.551,5.5,86.5262,161.8
1998-01-01,11297.9311542815,78.5410762869552,152.917245,46.659,46.449,5.56,86.9662,162
1998-02-01,11322.4798926163,78.5248304753784,155.028694736842,45.743,45.685,5.51,87.0687,162
1998-03-01,11343.1889531022,78.5030932376665,151.269831818182,45.854,45.813,5.49,87.1414,162
1998-04-01,11389.6677387246,78.5553891914317,150.271457142857,46.131,46.059,5.45,87.4497,162.2
1998-05-01,11470.5625470638,78.7180423892411,148.15242,45.532,45.379,5.49,88.0124,162.6
1998-06-01,11432.7697142115,78.7875684193274,145.886236363636,45.417,45.166,5.56,87.4571,162.8
1998-07-01,11428.5270032954,78.9351355555136,145.179171428571,44.893,44.636,5.54,87.1484,163.2
1998-08-01,11654.2494051226,79.0040584458619,143.828657142857,44.956,44.686,5.55,88.936,163.4
1998-09-01,11659.023591582,79.0038059986246,138.971485714286,44.85,44.599,5.51,88.778,163.5
1998-10-01,11756.4815804092,79.1095833001865,133.019528571429,44.888,44.714,5.07,89.4857,163.9
1998-11-01,11759.4974185374,79.2025903058946,134.43183,44.816,44.732,4.83,89.4358,164.1
1998-12-01,11796.1210010533,79.3718263939191,130.496481818182,45.174,45.058,4.68,89.7761,164.4
1999-01-01,11830.9540773568,79.5997467371251,132.0826,45.03,44.824,4.63,90.1893,164.7
1999-02-01,11875.6288169907,79.6462592621172,132.117631578947,44.926,44.81,4.76,90.6683,164.7
1999-03-01,11887.5171056525,79.6259940007578,133.182117391304,44.471,44.406,4.81,90.831,164.8
1999-04-01,11909.6583134228,79.9715362496442,133.250185714286,43.661,43.495,4.74,91.0632,165.9
1999-05-01,11989.7682454862,79.897452410451,140.14962,44.006,43.879,4.74,91.7311,166
1999-06-01,11988.073441091,79.804011339905,142.226314285714,43.064,42.919,4.76,91.5818,166
1999-07-01,12076.7577342068,80.0456623126451,140.183271428571,41.992,41.683,4.99,92.1587,166.7
1999-08-01,12141.3766763989,80.1350679868483,138.722645454545,42.302,41.958,5.07,92.5363,167.1
1999-09-01,12121.1655893943,80.3592697005069,132.487457142857,41.958,41.62,5.22,92.1699,167.8
1999-10-01,12274.8462862459,80.4500135673542,131.331942857143,41.572,41.291,5.2,93.3786,168.1
1999-11-01,12320.6569196808,80.5259072926898,134.443585714286,41.771,41.535,5.42,93.824,168.4
1999-12-01,12374.3967940734,80.6650791399562,135.646358823529,42.149,41.829,5.3,94.5441,168.8
2000-01-01,12325.2725889545,80.8715647013854,136.155363157895,42.533,42.159,5.45,94.5458,169.3
2000-02-01,12342.9336056458,81.1091039489417,138.856185,41.445,41.338,5.73,94.8185,170
2000-03-01,12409.0938053996,81.5083313496732,140.731160869565,40.727,40.548,5.85,95.1983,171
2000-04-01,12546.8374381469,81.4438932359982,141.070341176471,40.484,40.18,6.02,95.8921,170.9
2000-05-01,12603.5963152141,81.5327970499836,140.495271428571,40.684,40.322,6.27,96.0691,171.2
2000-06-01,12627.066246639,81.8923097140184,136.235331818182,40.171,39.692,6.53,96.1568,172.2
2000-07-01,12602.6007342167,82.0533400667946,133.432994117647,40.091,39.521,6.54,96.0239,172.7
2000-08-01,12576.0219161436,82.0253918610853,129.868152631579,39.813,39.234,6.5,95.7182,172.7
2000-09-01,12644.4773496398,82.3772680721202,132.86008125,39.555,39.078,6.52,96.1105,173.6
2000-10-01,12654.2058281205,82.5024158537451,132.61599,39.369,38.951,6.51,95.8225,173.9
2000-11-01,12691.6674036661,82.584127904304,130.65901875,39.384,39.1,6.51,95.8391,174.2
2000-12-01,12692.0267682134,82.6924562419511,132.71635,38.685,38.475,6.4,95.5791,174.6
2001-01-01,12644.956394808,83.0039990375524,129.6568,37.885,37.812,5.98,94.9499,175.6
2001-02-01,12623.8712172889,83.1295300334282,129.1797,38.585,38.534,5.49,94.369,176
2001-03-01,12661.0723879031,83.2024709290195,127.4247,38.406,38.348,5.31,94.1259,176.1
2001-04-01,12721.4806576908,83.3549990574188,126.193447058824,38.375,38.325,4.8,93.9061,176.4
2001-05-01,12715.444267489,83.7741122826534,132.901135714286,38.628,38.415,4.21,93.2803,177.3
2001-06-01,12693.9750748202,83.9678886599279,128.55740625,38.834,38.604,3.97,92.7057,177.7
2001-07-01,12655.9394700007,83.860838812132,124.35813,39.475,39.192,3.77,92.1721,177.4
2001-08-01,12671.4636997074,83.8491518362964,124.830741176471,39.961,39.778,3.65,92.0023,177.4
2001-09-01,12682.8968302919,84.2090093515719,121.29078,57.917,54.532,3.07,91.6795,178.1
2001-10-01,12697.4393000186,84.1869285659988,112.740136363636,45.461,45.334,2.49,91.2682,177.6
2001-11-01,12690.5698881081,84.2391071175457,112.26515625,40.952,40.868,2.09,90.7894,177.5
2001-12-01,12727.8908118732,84.2549643164557,113.670514285714,41.384,41.317,1.82,90.8311,177.4
2002-01-01,12804.2512806769,84.4097140934793,116.87,41.68,41.63,1.73,91.3471,177.7
2002-02-01,12803.0194434309,84.4899464771612,119.34585,41.813,41.783,1.74,91.3672,178
2002-03-01,12859.6292758922,84.5913394293597,124.244055,41.053,40.974,1.73,92.1054,178.5
2002-04-01,12853.2917316023,84.8162487029108,123.67685,40.538,40.468,1.75,92.479,179.3
2002-05-01,12868.9917329043,84.8211020376515,124.934818181818,39.508,39.396,1.75,92.8824,179.5
2002-06-01,12956.7165354933,84.7986492594378,124.48815,39.12,38.978,1.75,93.7637,179.6
2002-07-01,12940.5566292001,84.9846772109616,126.965578947368,39.277,39.085,1.73,93.5461,180
2002-08-01,12951.9456301301,85.2205521093854,129.683272727273,39.862,39.529,1.74,93.5765,180.5
2002-09-01,12974.8977406698,85.3647706796531,137.335,38.875,38.646,1.75,93.7116,180.8
2002-10-01,12947.9662879965,85.5588400101175,137.731739130435,39.115,38.972,1.75,93.4006,181.2
2002-11-01,13001.176685053,85.6700710663791,136.774736842105,39.774,39.502,1.34,93.8758,181.5
2002-12-01,12942.8570269505,85.7240889235036,143.553333333333,40.275,40.195,1.24,93.4191,181.8
2003-01-01,12987.938837606,85.8692166759191,151.147894736842,40.722,40.695,1.24,93.9571,182.6
2003-02-01,13039.2854383475,86.2358874129384,157.158947368421,41.206,41.18,1.26,94.2558,183.6
2003-03-01,13066.3757240465,86.4318959111426,151.157619047619,41.169,41.148,1.25,94.0416,183.9
2003-04-01,13075.0271417436,86.4328749304218,144.9332,40.568,40.538,1.26,93.3666,183.2
2003-05-01,13151.0435253329,86.4342160018885,150.301238095238,40.909,40.853,1.26,93.3852,182.9
2003-06-01,13230.2293329236,86.4979090676899,150.256421052632,42.256,42.094,1.22,93.5219,183.1
2003-07-01,13327.9528898505,86.6508315612072,146.794227272727,43.083,42.952,1.01,93.9144,183.7
2003-08-01,13348.4513426514,86.9331256857711,150.8645,45.775,45.447,1.03,93.7371,184.5
2003-09-01,13440.7957674982,87.2180427530218,150.939523809524,44.141,43.96,1.01,94.3262,185.1
2003-10-01,13466.9328575958,87.1862268425446,159.355391304348,43.402,43.295,1.01,94.4442,184.9
2003-11-01,13561.803141507,87.3038106669566,162.983333333333,42.856,42.788,1,95.2224,185
2003-12-01,13557.3640008972,87.5479624904989,171.75080952381,42.542,42.496,0.98,95.1545,185.5
2004-01-01,13576.6557186618,87.8890193229603,179.027444444444,42.981,42.875,1,95.3434,186.3
2004-02-01,13643.9928561609,88.1068323072823,179.639473684211,42.993,42.951,1.01,95.9228,186.7
2004-03-01,13598.8514251774,88.3281483697576,188.964272727273,44.868,44.816,1,95.4538,187.1
2004-04-01,13656.4210082899,88.5031123117345,190.086,45.613,45.527,1,95.8653,187.4
2004-05-01,13762.2734950667,88.880364455276,192.697,45.422,45.311,1,96.6472,188.2
2004-06-01,13699.9054966434,89.2415232329896,186.975714285714,45.869,45.689,1.03,95.8588,188.9
2004-07-01,13814.0412362521,89.362917092387,184.659523809524,46.126,45.882,1.26,96.5901,189.1
2004-08-01,13837.0041643382,89.3607681214676,185.359545454545,45.536,45.284,1.43,96.6687,189.2
2004-09-01,13841.3545994098,89.5423147861455,187.445238095238,46.477,46.142,1.61,96.745,189.8
2004-10-01,13920.9590424135,89.7647948351902,202.659,46.289,46.11,1.76,97.6604,190.8
2004-11-01,13927.8666204514,90.124203129756,200.827,46.003,45.82,1.93,97.8427,191.7
2004-12-01,14002.374337135,90.2580020350539,193.189523809524,46.425,46.362,2.16,98.5495,191.7
2005-01-01,14057.5985135429,90.4196899040323,193.9535,47.449,47.387,2.28,99.002,191.6
2005-02-01,14131.7511513787,90.9211351336914,198.298947368421,45.901,45.859,2.5,99.6741,192.4
2005-03-01,14107.9503350784,91.3081749622764,216.792272727273,46.816,46.767,2.63,99.5181,193.1
2005-04-01,14110.8976345611,91.6090919362819,213.906190476191,46.132,46.001,2.79,99.6518,193.7
2005-05-01,14152.042276165,91.5427606622584,205.613333333333,45.447,45.307,3,99.8158,193.6
2005-06-01,14255.160089274,91.4771474014599,217.191428571429,46.103,45.854,3.04,100.2232,193.7
2005-07-01,14311.5636003574,91.7923269279975,220.2575,46.411,45.986,3.26,99.8997,194.9
2005-08-01,14382.4400246703,92.1643949112156,232.098260869565,45.357,44.994,3.5,100.1025,196.1
2005-09-01,14181.3963749724,93.2402781607871,244.888235294118,46.4,46.068,3.62,98.2644,198.8
2005-10-01,14278.4509252443,93.3136950259444,250.340952380952,45.486,45.202,3.78,99.4949,199.1
2005-11-01,14379.688774965,92.9709030508566,241.397894736842,45.1,44.974,4,100.5129,198.1
2005-12-01,14462.0602997907,93.0154019231992,255.2869,44.963,44.795,4.16,101.1118,198.1
2006-01-01,14518.8399790626,93.6478917645537,251.142631578947,44.377,44.267,4.29,101.2313,199.3
2006-02-01,14547.3239746909,93.8466673829294,247.881111111111,44.136,44.083,4.49,101.2755,199.4
2006-03-01,14572.1360462466,94.001440852517,248.748652173913,43.878,43.709,4.59,101.4651,199.7
2006-04-01,14604.5553199793,94.4099856217979,266.720526315789,44.553,44.305,4.79,101.9012,200.7
2006-05-01,14570.9825278765,94.6317213840174,279.291818181818,44.937,44.762,4.94,101.7589,201.3
2006-06-01,14593.2621521442,94.7192929941848,270.114545454546,45.535,45.282,4.99,102.1304,201.8
2006-07-01,14569.1136813769,95.0742188397216,278.925,44.564,44.214,5.24,102.0989,202.9
2006-08-01,14613.7440818843,95.4418422559742,282.490434782609,43.167,42.798,5.25,102.4526,203.8
2006-09-01,14624.9422367389,95.2249389043042,265.9299,43.321,42.918,5.25,102.2753,202.8
2006-10-01,14676.6646647661,95.202642323401,276.598863636364,42.795,42.566,5.25,102.2299,201.9
2006-11-01,14686.0856243331,95.4497888423333,291.262380952381,42.921,42.762,5.25,102.1419,202
2006-12-01,14787.9497109008,96.0875688342659,292.351578947368,43.124,42.933,5.24,103.2191,203.1
2007-01-01,14675.6201571983,96.3525881966768,282.3626,41.998,41.787,5.25,102.7129,203.437
2007-02-01,14752.9376348772,96.6411742259814,294.318368421053,42.178,42.149,5.26,103.7659,204.226
2007-03-01,14749.4422079245,96.9682375773419,297.496772727273,41.943,41.889,5.26,103.9538,205.288
2007-04-01,14824.7854955935,96.9962311134381,309.6479,42.328,42.248,5.25,104.7077,205.904
2007-05-01,14835.2228687033,97.2200845898445,311.146818181818,43.439,43.336,5.25,104.7507,206.755
2007-06-01,14856.0916357032,97.3656842967174,314.933619047619,44.195,44.007,5.25,104.7581,207.234
2007-07-01,14885.2964856238,97.4884552272901,315.461476190476,42.57,42.308,5.26,104.7111,207.603
2007-08-01,14934.8703070762,97.4741381502166,309.811739130435,45.602,44.627,5.02,104.9122,207.667
2007-09-01,14995.3332073,97.6304066224935,327.066473684211,43.333,41.767,4.94,105.2764,208.547
2007-10-01,14951.5903239849,97.5837864338568,340.887391304348,43.013,42.758,4.76,104.772,209.19
2007-11-01,15016.2057261684,98.0317954848717,353.784142857143,43.195,42.83,4.49,105.3295,210.834
2007-12-01,15007.6039498467,98.2524180812717,354.158833333333,43.133,27.702,4.24,105.3213,211.445
