date,gz_spread,ebp,est_prob
1979-09-01,0.6957506860999418,-0.15263345694101005,0.1776070907013981
1979-10-01,0.7314658816630416,-0.6721759196948743,0.06273110636874016
1979-11-01,0.7833845118507153,-0.13501224408992418,0.1830213366172646
1979-12-01,0.8429418898631442,0.11313926773238936,0.26972593525919725
1980-01-01,0.8211659927089251,-0.06853680421534314,0.20435867051697895
1980-02-01,0.8878283707210395,-0.3818101327853969,0.11651376499658968
1980-03-01,0.9787998588473272,0.2667851781085443,0.3321737132649716
1980-04-01,1.1297154960540028,-0.4482824824963711,0.10197989201354005
1980-05-01,0.9765676339614164,-0.0580270706318724,0.20786273637771063
1980-06-01,0.941452681949749,-0.2214078770896567,0.15745567241946432
1980-07-01,0.95260036992639,-0.01430075050098145,0.22281766817879828
1980-08-01,0.8934114177226966,-0.06102313127093828,0.20686021704927424
1980-09-01,0.9398532525469524,-0.06752942397365569,0.20469301101078008
1980-10-01,0.9177215542189568,-0.12507770116703765,0.1861187079209924
1980-11-01,0.9851264553601088,0.2860917215064145,0.34041329068119586
1980-12-01,1.1215329640772247,0.08329010207034204,0.258312260575024
1981-01-01,1.0791316466550531,0.3590805678311674,0.3722278230472704
1981-02-01,0.8807881005366947,0.09576987621834032,0.2630536353616713
1981-03-01,0.8677832736254366,-0.03769006018980869,0.2147432220797256
1981-04-01,1.1262870897430322,0.5003170679808423,0.43614479080948065
1981-05-01,1.1957336384241632,0.3499901611283748,0.3682122780606025
1981-06-01,1.0937436386083876,0.4096668790310486,0.3948167278874215
1981-07-01,1.1041750000275223,0.4070676294796174,0.3936466651006542
1981-08-01,1.0343905172367922,0.28823832113542924,0.3413342230139341
1981-09-01,1.1570106871275747,0.3938351180405122,0.3877050835746498
1981-10-01,1.3757180104143714,0.6193194417783227,0.49140306413743634
1981-11-01,1.464404068900136,0.24693365609233583,0.323785363372878
1981-12-01,1.479648467062853,0.5982220833997022,0.4815638337104
1982-01-01,1.4733654684808224,0.7592257891275501,0.5564998144274785
1982-02-01,1.4378488634166806,0.5188895708725664,0.44471471518313976
1982-03-01,1.611136162477968,0.923686606095464,0.6309892655097575
1982-04-01,1.6344124128749806,0.8347304683235262,0.5911174653223208
1982-05-01,1.5074842353664706,0.7518670953363463,0.5530983206441635
1982-06-01,1.5436790478292517,0.7337874698959009,0.5447250714206202
1982-07-01,1.6244983258128134,0.6859125206991445,0.5224663276714537
1982-08-01,1.7529592643448202,0.08681289526815394,0.2596461564159464
1982-09-01,1.639230341696483,0.4928444407769583,0.4327048980995662
1982-10-01,1.809798287940546,0.27655681333773074,0.3363341890672765
1982-11-01,1.5690920427471176,0.4949387581382374,0.43366847768718286
1982-12-01,1.5980286595363409,0.65443074135758,0.5077866747544231
1983-01-01,1.2676053577326416,0.2731933134237049,0.33489981374488176
1983-02-01,1.3210935751633492,0.20657994527569645,0.30701043635055725
1983-03-01,0.9945332990233918,0.10959842831498046,0.2683589040117126
1983-04-01,0.9420625012931731,0.02771784953653711,0.2377491668544401
1983-05-01,0.855305694832128,-0.17405180481137972,0.17116377638366376
1983-06-01,0.8435697894385437,-0.01678867342337653,0.22195065243104647
1983-07-01,0.8652056202790975,-0.15608958339526302,0.17655714802087952
1983-08-01,0.8102099839768859,-0.21205666928195077,0.1601037499744896
1983-09-01,0.8889912226157491,-0.12480747618399268,0.18620340950324976
1983-10-01,0.8573919846637903,-0.11239113100636866,0.1901210252941031
1983-11-01,0.9069582609968896,-0.01687898458816472,0.22191921618768676
1983-12-01,0.9371542488794828,0.05006416979639827,0.2459082506867114
1984-01-01,0.8887296560836809,-0.03277863096791367,0.21642449835128247
1984-02-01,0.8667995916470675,-0.11872482415042895,0.18811632326845956
1984-03-01,0.925959525178111,-0.02537958188426925,0.21897166303324095
1984-04-01,0.938009522853614,0.0420624280472649,0.24296950248144833
1984-05-01,0.7433877392450771,-0.35446629780199,0.12289995846054824
1984-06-01,0.7483693326985188,-0.10422013004747588,0.19272657070100804
1984-07-01,0.9091829270426732,-0.17652010060248668,0.17043096161121646
1984-08-01,0.93575902874687,0.15746265289685413,0.28712752490069116
1984-09-01,0.913848073324706,-0.06381747293665196,0.20592777983057564
1984-10-01,0.9783725451195862,-0.2079008931130768,0.16128987556738625
1984-11-01,0.944885303202346,-0.15035069266868217,0.1783027317882498
1984-12-01,0.9673237135601084,-0.01733208583511791,0.22176153541212396
1985-01-01,1.0854087316802143,-0.12951358471618657,0.18473170301139152
1985-02-01,0.9445995931011624,-0.1953740735813244,0.16489981879951118
1985-03-01,0.9881487575520692,0.03657823300172946,0.2409663827610018
1985-04-01,1.066809135238635,-0.1063081633528946,0.1920586778733092
1985-05-01,1.217941912223733,-0.3080140851862092,0.1343036990357382
1985-06-01,1.1991043450494263,0.02359569018655238,0.23626047517792065
1985-07-01,1.1654048022740684,-0.0182512523110605,0.2214418590486928
1985-08-01,1.195814414139636,0.02723898427285842,0.23757596397814265
1985-09-01,1.1740944743272022,0.088930311551765,0.26044961770549213
1985-10-01,1.3047733871432396,0.19679898141226304,0.30300288167836786
1985-11-01,1.3509819957380145,0.1815476565518379,0.2968011453687719
1985-12-01,1.4523482964519143,-0.0245973881034951,0.2192419417864833
1986-01-01,1.4232830769939977,0.2288579935702848,0.3162243577949282
1986-02-01,1.6275085725919447,-0.1913247022315574,0.1660778609041366
1986-03-01,2.0786763777095256,0.5734157233078849,0.4700096235729339
1986-04-01,1.990033106984128,0.513942395083336,0.4424292394915534
1986-05-01,1.6567472901569604,0.01616640707045924,0.2335904472523985
1986-06-01,1.965805445467882,0.07932662057814643,0.2568157559568057
1986-07-01,2.160364176002572,0.7140333087863417,0.5355536530961563
1986-08-01,2.339802196022659,0.6898229139481795,0.5242879864813192
1986-09-01,1.981799305271104,0.31596728821477993,0.3533137573111325
1986-10-01,2.018933960632829,0.5193719539566952,0.4449376641460546
1986-11-01,2.11935953473232,0.608493253158453,0.4863529949497518
1986-12-01,2.0329589704606263,0.6454263675219931,0.5035852087308655
1987-01-01,1.911749385468956,0.5137288815124708,0.44233064393788446
1987-02-01,1.9971491134154316,0.5603990104928245,0.4639562178878073
1987-03-01,1.925469056669622,0.4509493862425715,0.4135207598231774
1987-04-01,1.8000120780091309,-0.2627599485984047,0.14609250281345487
1987-05-01,1.7725410835437807,0.18496114716131995,0.29818413937366206
1987-06-01,1.7262392143233527,0.17089826670030497,0.2925054758148335
1987-07-01,1.6873543727035332,0.2534819334039864,0.3265427531066955
1987-08-01,1.6273717066574669,0.2718759304026004,0.3343386658296581
1987-09-01,1.589034374666104,0.24812697731722744,0.3242871401564119
1987-10-01,1.7385701873556871,-0.6265217657615181,0.06959136353553882
1987-11-01,1.7074159014351733,0.25284649449805996,0.3262747598007088
1987-12-01,1.6671360961884203,-0.00230954604157607,0.2270234451424946
1988-01-01,1.764494614703191,-0.13719321954582697,0.18234568640285337
1988-02-01,1.7011993670279095,0.19545039680119092,0.30245216705664146
1988-03-01,1.600771260303695,-0.07114519044316858,0.20349448253033647
1988-04-01,1.4914021712148888,-0.00386881049569498,0.2264740320200291
1988-05-01,1.4967029179008868,0.07507977418488432,0.2552172826838416
1988-06-01,1.5614930115214751,0.1747486250530983,0.29405526733756604
1988-07-01,1.4619970080391704,-0.10791219606467696,0.19154656401519168
1988-08-01,1.4860698145983693,0.1091396942875036,0.26818205336010276
1988-09-01,1.5540170160209898,0.2705162393352596,0.33375988449431904
1988-10-01,1.7304999018894829,0.42223087185628394,0.40048566558630466
