dates,dYsim_10,dYsim_25,dYsim_75,dYsim_90,data,dYsim_10_cf1,dYsim_25_cf1,dYsim_75_cf1,dYsim_90_cf1,dYsim_10_cf2,dYsim_25_cf2,dYsim_75_cf2,dYsim_90_cf2
01-Oct-2008,-9.76876722140431,-8.65975749006638,-6.00066732904357,-4.66097626044158,-2.90784120744722,0.165286104921594,0.717213180695709,1.95070438836927,2.45650875890105,-1.81613526419904,-1.02113482944713,0.654194436035128,1.43726839560954
01-Nov-2008,-8.56604031832954,-7.37569128242049,-4.61542112291002,-3.47146571839181,-2.18930859136556,0.0473111877425243,0.657470803004088,1.99937259590555,2.55450284484049,-2.46757668109444,-1.66369900964607,0.0932197550459822,0.81425806341669
01-Dec-2008,-8.45657961665813,-7.13239773910817,-4.35445039106373,-3.12463990740218,-1.03167752794949,-0.063699485616992,0.550487901160202,1.88895069158802,2.46474280045019,-3.02049694200368,-2.22305898354883,-0.519290338245572,0.358381526527786
01-Jan-2009,-6.52583383705168,-5.29941106881908,-2.67124628500372,-1.57619637948758,0.248389848241296,-0.0634770450151069,0.497903623687546,1.80459533647434,2.30553906353581,-2.37252741358785,-1.59405180536389,0.150980605073086,0.877670608445219
01-Feb-2009,-5.70423724977323,-4.4886311715602,-1.86478847409891,-0.636464268614989,1.09765958176916,0.0896418002073821,0.574622814606537,1.84701004994882,2.37696335904506,-1.39020015953011,-0.630299941120123,1.10664593373634,1.85321636593644
01-Mar-2009,-5.49029563643646,-4.14094021525685,-1.54178723581202,-0.42197385066287,1.40346324827844,0.107083271468925,0.66666036086487,1.83370688882287,2.36814816769274,-1.50213538770262,-0.605871648991118,1.10496453158903,1.87796450480785
01-Apr-2009,-2.81663611066867,-1.70460924932357,0.416317591412371,1.21747225322157,1.71237160433182,0.36944431857339,0.867386117147038,2.03453453385859,2.55519121981927,-0.524071843520673,0.193881213220414,1.85756639184898,2.6000969805032
01-May-2009,-2.53400992796547,-1.39124919863232,0.989207771889541,1.88591256819792,1.93907501592186,0.395669296645294,0.856032474709867,1.97585571385035,2.47939463714433,-0.468236625851965,0.295711645104125,1.87007829912864,2.5947845486376
01-Jun-2009,-1.64833480469886,-0.440917421476815,1.74121593357535,2.58805672181464,2.45285541147424,0.577893325421277,1.05282558960217,2.13134170674699,2.62497120143156,-0.228389277152174,0.577352591426426,2.13341121642044,2.79259264348012
01-Jul-2009,-0.145879729782686,1.01781598619979,2.85961037705144,3.52795020384037,2.77326816994829,0.886196936046946,1.38188221156944,2.49140243237223,2.95951047505497,0.593855297897093,1.36192559884755,2.93750373131997,3.54562774598656
