Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_DJSD,Dow Jones Spot Average,Commodity Indices,United States Dollar,United States,Index Number,Units,Stock,none,Daily From Jan 1950 To Jan 2009<BR>,"The DJ Futures Price Index was introduced on October 3, 1933 and remained the same until July 5, 1950 when the index was broadened and a spot index was introduced.  The new index consisted of wheat, corn, oats, rye, wool tops, cotton, cottonseed oil, coffee, sugar, cocoa, rubber and hides. Additional revisions came in April of 1974, 1980 and 1982. The index is computed as a equal-weighted average of relative price indexes with a base of December 31, 1974 = 100, the day gold trading resumed in the United States. Prior to 1982, the base was 1924/1926= 100. The index includes grain and oilseed (corn, soybeans, and wheat), food and fiber (coffee, cotton, #2, sugar #11 world), Metals (copper, gold, silver), livestock and meat (live cattle and hogs), and wood (lumber).   Prior to January 1982, the Dow Jones Spot Price Index was based entirely on agricultural commodities, but it was revised in 1982 to include wood, livestock and meats, and metals.  The old Spot Index data can be converted to the old base by multiplying the data by 2.867.",
Date,Ticker,Open,High,Low,Close,Volume,Openint,Period_Average
12/31/1972,_DJSD,74.4686,78.0068,74.4686,77.3294,0,,76.5310157894737
01/31/1973,_DJSD,76.9498,79.5902,76.9498,78.4802,0,,78.3567857142857
02/28/1973,_DJSD,78.5863,82.1122,77.2763,81.5858,0,,79.4909684210526
03/31/1973,_DJSD,82.6427,83.8629,82.1326,82.9896,0,,83.0103772727273
04/30/1973,_DJSD,83.6181,88.1357,83.6181,87.3725,0,,85.680775
05/31/1973,_DJSD,87.9438,98.5379,87.2011,97.5177,0,,93.2492136363636
06/30/1973,_DJSD,97.787,100.1744,96.1179,98.3012,0,,98.0872523809524
07/31/1973,_DJSD,100.2356,115.9757,98.8032,115.9757,0,,105.883766666667
08/31/1973,_DJSD,114.7392,133.0788,114.7392,129.9937,0,,127.4853
09/30/1973,_DJSD,128.8551,137.927,126.9248,134.1766,0,,132.144726315789
10/31/1973,_DJSD,132.2055,133.5685,120.1994,121.8155,0,,128.951159090909
11/30/1973,_DJSD,120.5953,126.4106,120.5953,126.0148,0,,124.091871428571
12/31/1973,_DJSD,126.6065,138.9594,126.6065,138.9594,0,,133.934747368421
01/31/1974,_DJSD,139.8205,142.9098,137.2944,138.2493,0,,140.526331818182
02/28/1974,_DJSD,139.6246,155.3892,138.1351,145.5624,0,,145.092377777778
03/31/1974,_DJSD,146.8397,146.8397,136.9639,137.07,0,,140.794880952381
04/30/1974,_DJSD,135.3642,142.8404,134.0419,142.5221,0,,139.007042857143
05/31/1974,_DJSD,141.3631,141.4488,134.0174,135.609,0,,137.781722727273
06/30/1974,_DJSD,135.1071,148.0354,135.1071,143.4485,0,,142.658375
07/31/1974,_DJSD,145.6562,158.5968,142.5833,158.5968,0,,149.247077272727
08/31/1974,_DJSD,156.8706,156.8706,148.0068,149.4841,0,,151.187918181818
09/30/1974,_DJSD,149.3291,155.0709,148.4639,155.0709,0,,150.615155
10/31/1974,_DJSD,155.7728,168.8848,155.7728,168.8848,0,,160.969256521739
11/30/1974,_DJSD,169.1827,183.8251,169.1827,170.4927,0,,176.507557894737
12/31/1974,_DJSD,168.2809,168.2809,153.5161,156.9236,0,,158.687585714286
01/31/1975,_DJSD,155.8708,155.8708,138.4656,140.9713,0,,145.550863636364
02/28/1975,_DJSD,138.9676,143.5423,126.8065,126.8065,0,,138.349226315789
03/31/1975,_DJSD,124.9047,128.2511,123.3458,127.3002,0,,125.51565
04/30/1975,_DJSD,127.741,127.741,115.9267,115.9267,0,,123.778781818182
05/31/1975,_DJSD,115.9104,115.9104,110.0257,110.0257,0,,112.875947619048
06/30/1975,_DJSD,108.883,113.2619,107.3527,110.4664,0,,109.229152380952
07/31/1975,_DJSD,109.4136,130.8751,109.181,124.7211,0,,120.368068181818
08/31/1975,_DJSD,123.9376,136.0089,123.9376,129.8059,0,,130.959280952381
09/30/1975,_DJSD,127.9328,129.357,126.9207,127.4227,0,,128.204257142857
10/31/1975,_DJSD,127.5655,127.5655,121.6727,122.3991,0,,123.928343478261
11/30/1975,_DJSD,121.1013,121.2074,116.7103,118.967,0,,118.474073684211
12/31/1975,_DJSD,117.1796,121.587,117.1796,120.9299,0,,119.673214285714
01/31/1976,_DJSD,121.9461,124.5824,119.9791,122.9337,0,,122.820561904762
02/29/1976,_DJSD,123.9865,127.9369,122.6806,127.9369,0,,125.489810526316
03/31/1976,_DJSD,128.194,129.1856,125.1374,125.1374,0,,127.410613043478
04/30/1976,_DJSD,126.1453,134.4133,126.0719,134.0664,0,,130.728019047619
05/31/1976,_DJSD,134.9805,140.7795,134.9805,140.7795,0,,137.60354
06/30/1976,_DJSD,140.8081,150.3166,139.8572,150.3166,0,,145.2255
07/31/1976,_DJSD,153.161,157.3807,138.5799,138.5799,0,,147.214171428571
08/31/1976,_DJSD,136.3885,140.3061,136.3885,137.6495,0,,138.131945454545
09/30/1976,_DJSD,138.4983,141.9875,135.8375,139.1227,0,,138.682333333333
10/31/1976,_DJSD,140.3102,143.428,139.49,142.7669,0,,141.273314285714
11/30/1976,_DJSD,143.1832,146.9825,141.4896,143.2893,0,,144.984515
12/31/1976,_DJSD,143.9749,151.4063,143.9749,151.4063,0,,147.928719047619
01/31/1977,_DJSD,150.8716,160.4577,150.8716,160.4292,0,,155.329561904762
02/28/1977,_DJSD,159.8415,170.1091,159.8415,170.1091,0,,162.970289473684
03/31/1977,_DJSD,172.8841,183.2905,172.8841,174.0227,0,,177.607708695652
04/30/1977,_DJSD,174.8634,179.6707,172.627,175.7408,0,,175.88932
05/31/1977,_DJSD,175.7489,175.7489,167.4116,172.3373,0,,172.281323809524
06/30/1977,_DJSD,170.7376,172.3046,159.4865,160.5557,0,,164.840268181818
07/31/1977,_DJSD,160.621,161.7269,147.5784,150.1616,0,,154.947852631579
08/31/1977,_DJSD,151.0104,151.0104,143.3954,150.5452,0,,146.900913043478
09/30/1977,_DJSD,150.5656,153.1284,148.9454,149.325,0,,150.89419047619
10/31/1977,_DJSD,151.2634,152.2632,147.256,152.0755,0,,149.968995238095
11/30/1977,_DJSD,152.4714,153.7487,142.4201,142.4201,0,,149.894166666667
12/31/1977,_DJSD,141.9712,145.0482,139.4696,139.6491,0,,142.429385714286
01/31/1978,_DJSD,141.51,143.2771,140.5755,141.861,0,,141.97
02/28/1978,_DJSD,141.8773,144.0728,140.6816,143.0159,0,,142.598121052632
03/31/1978,_DJSD,143.9953,150.5656,143.9953,148.57,0,,146.605418181818
04/30/1978,_DJSD,147.3865,149.325,146.1418,146.3949,0,,147.51714
05/31/1978,_DJSD,145.9501,148.7169,145.7746,145.7746,0,,146.975277272727
06/30/1978,_DJSD,145.1747,149.2189,144.8972,146.9295,0,,146.935409090909
07/31/1978,_DJSD,146.5418,146.5418,142.4527,146.0276,0,,144.43296
08/31/1978,_DJSD,144.9543,154.4139,144.081,154.4139,0,,148.188530434783
09/30/1978,_DJSD,154.7118,156.6176,153.5528,154.1405,0,,154.9899
10/31/1978,_DJSD,154.9036,164.1387,154.7608,162.4003,0,,157.837236363636
11/30/1978,_DJSD,160.0904,162.184,160.0904,160.9638,0,,161.017425
12/31/1978,_DJSD,160.6087,160.6087,154.9321,156.9971,0,,157.53476
01/31/1979,_DJSD,156.4911,156.7319,152.2877,154.7322,0,,154.548
02/28/1979,_DJSD,153.0917,157.9969,152.4836,157.9969,0,,155.505647368421
03/31/1979,_DJSD,157.3032,157.3032,153.157,154.2955,0,,155.185368181818
04/30/1979,_DJSD,153.259,158.5234,152.2469,158.5234,0,,155.873635
05/31/1979,_DJSD,160.27,161.1066,158.2051,159.8578,0,,159.6946
06/30/1979,_DJSD,160.9638,175.0674,160.9638,173.0474,0,,170.023604761905
07/31/1979,_DJSD,171.3007,171.3007,162.8246,162.8246,0,,167.405976190476
08/31/1979,_DJSD,162.6737,164.7794,160.066,164.6611,0,,162.947982608696
09/30/1979,_DJSD,163.0818,170.4029,163.0818,169.5867,0,,166.317284210526
10/31/1979,_DJSD,171.5456,171.5456,162.0452,163.3593,0,,166.753526086957
11/30/1979,_DJSD,163.3144,171.0967,163.0206,171.0967,0,,166.563561904762
12/31/1979,_DJSD,170.9375,173.1453,168.0115,171.0436,0,,170.715652631579
01/31/1980,_DJSD,169.6724,182.0825,167.5463,182.0825,0,,173.760045454545
02/29/1980,_DJSD,183.6455,193.1418,173.4595,179.4952,0,,183.014195
03/31/1980,_DJSD,180.4828,180.4828,166.1139,166.4567,0,,172.279761904762
04/30/1980,_DJSD,159.7354,172.5903,159.7354,169.9459,0,,169.338976190476
05/31/1980,_DJSD,172.3536,181.2296,172.3536,172.476,0,,176.906757142857
06/30/1980,_DJSD,169.3256,179.4748,164.204,174.3369,0,,173.749671428571
07/31/1980,_DJSD,176.1407,178.9117,167.3014,178.3159,0,,175.301336363636
08/31/1980,_DJSD,180.3645,184.678,179.5483,182.0499,0,,181.667638095238
09/30/1980,_DJSD,182.7722,191.1299,181.1439,189.0568,0,,186.934742857143
10/31/1980,_DJSD,188.9874,199.1571,186.747,196.8718,0,,194.49562173913
11/30/1980,_DJSD,197.1166,197.1166,188.6651,189.7016,0,,192.629222222222
12/31/1980,_DJSD,187.9836,187.9836,168.84,180.442,0,,178.619
01/31/1981,_DJSD,180.6664,185.0494,171.4558,171.7456,0,,177.69320952381
02/28/1981,_DJSD,170.8437,175.5367,170.8437,173.7534,0,,173.002047368421
03/31/1981,_DJSD,171.2273,173.9452,168.1462,170.8192,0,,170.983154545455
04/30/1981,_DJSD,170.5907,171.4068,162.0615,163.7266,0,,167.486633333333
05/31/1981,_DJSD,162.5553,163.2858,157.7357,163.2858,0,,159.977605
06/30/1981,_DJSD,162.6573,162.6573,149.7372,149.7372,0,,155.202427272727
07/31/1981,_DJSD,151.9164,159.5599,151.8103,158.3193,0,,156.58605
08/31/1981,_DJSD,156.8012,157.4664,143.6811,143.7015,0,,150.961814285714
09/30/1981,_DJSD,143.0363,145.2032,141.0611,145.2032,0,,142.894419047619
10/31/1981,_DJSD,144.7625,147.1866,143.6117,146.252,0,,145.168381818182
11/30/1981,_DJSD,146.7907,147.8722,144.836,147.2437,0,,146.367335
12/31/1981,_DJSD,148.0313,149.3168,144.3503,146.7703,0,,146.707236363636
01/31/1982,_DJSD,147.2679,150.8481,147.186,150.8481,0,,148.45545
02/28/1982,_DJSD,152.568,152.568,147.7359,147.7359,0,,150.142405263158
03/31/1982,_DJSD,147.4785,148.9761,143.0559,144.8928,0,,145.369447826087
04/30/1982,_DJSD,144.495,149.9589,142.3422,147.0924,0,,147.649542857143
05/31/1982,_DJSD,147.0573,147.9699,144.2844,144.2844,0,,146.702205
06/30/1982,_DJSD,144.0855,144.7758,139.3704,143.4771,0,,142.439522727273
07/31/1982,_DJSD,143.3016,148.7889,142.1901,143.2665,0,,145.683385714286
08/31/1982,_DJSD,144.6588,150.6492,140.4,147.0924,0,,144.628486363636
09/30/1982,_DJSD,146.9286,153.3402,142.5996,142.5996,0,,149.080285714286
10/31/1982,_DJSD,142.4592,149.7249,139.1832,148.7772,0,,146.709642857143
11/30/1982,_DJSD,149.6079,153.3285,148.6602,153.3285,0,,150.46317
12/31/1982,_DJSD,153.5976,160.2666,153.5976,158.2308,0,,156.1443
01/31/1983,_DJSD,156.4992,171.4869,156.3588,171.4869,0,,164.6541
02/28/1983,_DJSD,171.9549,174.6693,159.2136,159.2136,0,,171.228268421053
03/31/1983,_DJSD,158.8626,162.3609,158.2074,162.3609,0,,160.113991304348
04/30/1983,_DJSD,162.7353,166.5261,162.1737,165.2391,0,,164.48562
05/31/1983,_DJSD,165.5433,171.8262,165.5433,170.5509,0,,169.469485714286
06/30/1983,_DJSD,167.6961,168.0705,164.0457,164.6658,0,,165.968222727273
07/31/1983,_DJSD,164.7711,169.7085,163.6011,168.3045,0,,166.668255
08/31/1983,_DJSD,167.9067,173.8737,167.9067,169.8489,0,,170.730469565217
09/30/1983,_DJSD,169.3926,170.7615,164.8413,165.3795,0,,167.529514285714
10/31/1983,_DJSD,163.4256,164.3967,157.6692,157.6692,0,,162.272314285714
11/30/1983,_DJSD,157.5522,161.9865,155.5281,161.9865,0,,158.056971428571
12/31/1983,_DJSD,161.7993,164.4903,160.6995,164.0223,0,,162.494057142857
01/31/1984,_DJSD,161.4834,161.4834,157.7511,160.0911,0,,159.476014285714
02/29/1984,_DJSD,160.7346,163.2735,158.4999,163.0746,0,,161.267535
03/31/1984,_DJSD,162.9576,168.3864,162.9576,167.9418,0,,166.769672727273
04/30/1984,_DJSD,167.3802,167.7663,162.9576,162.9576,0,,165.53511
05/31/1984,_DJSD,162.7704,166.2219,161.7993,165.8475,0,,163.915936363636
06/30/1984,_DJSD,166.0932,166.0932,158.3361,158.9562,0,,161.033785714286
07/31/1984,_DJSD,158.3478,158.3478,148.2507,149.1282,0,,152.8761
08/31/1984,_DJSD,149.6547,154.5921,149.6547,151.8543,0,,152.659056521739
09/30/1984,_DJSD,149.5611,150.5673,145.548,145.548,0,,147.703263157895
10/31/1984,_DJSD,145.3257,146.2149,143.9568,144.9981,0,,145.183773913043
11/30/1984,_DJSD,146.4021,148.2624,146.3904,146.3904,0,,147.450642857143
12/31/1984,_DJSD,146.4723,146.601,142.1433,142.8921,0,,144.177345
01/31/1985,_DJSD,142.4709,143.5824,140.9148,143.5824,0,,142.082672727273
02/28/1985,_DJSD,142.9038,142.9038,137.2644,137.2644,0,,140.7978
03/31/1985,_DJSD,137.2761,141.2658,136.0476,141.0318,0,,138.221571428571
04/30/1985,_DJSD,139.6161,142.0263,138.0717,138.0717,0,,140.215028571429
05/31/1985,_DJSD,137.2059,138.9024,136.2114,138.2355,0,,137.727081818182
06/30/1985,_DJSD,137.5218,140.2011,137.4399,137.9547,0,,138.578895
07/31/1985,_DJSD,137.1591,138.645,133.146,133.146,0,,136.083763636364
08/31/1985,_DJSD,133.0992,135.5445,132.9705,132.9705,0,,134.147413636364
09/30/1985,_DJSD,131.5197,134.5149,130.4433,132.1983,0,,131.624415
10/31/1985,_DJSD,132.2568,137.943,132.2568,137.943,0,,135.494647826087
11/30/1985,_DJSD,138.6567,141.3828,138.6567,141.1254,0,,140.5404
12/31/1985,_DJSD,142.4475,146.6595,141.7572,146.6595,0,,143.787985714286
01/31/1986,_DJSD,147.5253,156.1131,147.5253,152.5095,0,,153.889036363636
02/28/1986,_DJSD,151.5618,151.5618,146.952,149.2335,0,,149.300621052632
03/31/1986,_DJSD,149.4441,154.3581,149.4441,152.3574,0,,152.49546
04/30/1986,_DJSD,151.7958,151.8543,149.9121,150.8364,0,,150.687490909091
05/31/1986,_DJSD,148.941,151.4916,147.2211,147.6774,0,,149.195057142857
06/30/1986,_DJSD,147.1275,149.292,145.1502,147.6657,0,,147.021085714286
07/31/1986,_DJSD,145.9107,149.4558,145.7469,147.186,0,,147.159409090909
08/31/1986,_DJSD,147.4551,147.4551,135.7551,138.7737,0,,137.746885714286
09/30/1986,_DJSD,140.3415,146.2968,140.3415,145.1619,0,,143.584071428571
10/31/1986,_DJSD,144.0387,144.7407,141.0669,141.1839,0,,142.986208695652
11/30/1986,_DJSD,141.2073,142.2252,138.6801,139.9086,0,,140.490521052632
12/31/1986,_DJSD,140.8914,140.8914,133.7544,135.0297,0,,136.563995454545
01/31/1987,_DJSD,134.667,136.2231,133.5672,134.5617,0,,135.0258
02/28/1987,_DJSD,134.7021,135.1116,133.1343,134.4915,0,,134.216242105263
03/31/1987,_DJSD,134.5851,135.8136,132.4557,135.018,0,,133.862890909091
04/30/1987,_DJSD,134.5968,148.6719,134.5968,144.8109,0,,140.656842857143
05/31/1987,_DJSD,146.1213,154.9899,146.0277,150.5907,0,,150.817095
06/30/1987,_DJSD,148.8123,152.9541,147.888,148.4379,0,,150.027504545455
07/31/1987,_DJSD,148.6368,151.6554,148.6368,151.6554,0,,149.880190909091
08/31/1987,_DJSD,154.44,154.44,149.2335,149.2569,0,,150.977357142857
09/30/1987,_DJSD,149.2803,151.9596,147.5955,147.5955,0,,149.9433
10/31/1987,_DJSD,147.8529,149.9238,146.4372,148.2273,0,,148.458109090909
11/30/1987,_DJSD,149.1282,155.6451,145.8405,155.6217,0,,150.036705
12/31/1987,_DJSD,154.791,157.3182,151.4799,157.2948,0,,154.842054545455
01/31/1988,_DJSD,155.9376,157.6458,152.919,152.919,0,,155.96802
02/29/1988,_DJSD,150.9183,153.3636,148.2858,148.2858,0,,151.24005
03/31/1988,_DJSD,148.8357,154.7676,148.6953,154.3113,0,,151.681852173913
04/30/1988,_DJSD,154.5804,154.5804,149.7132,150.0291,0,,151.585785
05/31/1988,_DJSD,150.3567,158.4765,150.1929,156.4641,0,,154.704642857143
06/30/1988,_DJSD,156.8151,167.8248,156.8151,161.0271,0,,163.397945454545
07/31/1988,_DJSD,162.3843,162.5715,152.3925,153.27,0,,159.058575
08/31/1988,_DJSD,154.8144,155.9844,152.568,155.0367,0,,154.403882608696
09/30/1988,_DJSD,154.7676,157.5171,154.7325,154.791,0,,155.796085714286
10/31/1988,_DJSD,153.4338,158.9328,153.4338,158.9328,0,,156.422871428571
11/30/1988,_DJSD,159.0966,160.6878,154.4868,158.8392,0,,158.372314285714
12/31/1988,_DJSD,158.7924,167.3802,158.4063,167.3802,0,,162.9381
01/31/1989,_DJSD,167.1813,168.3513,160.5825,160.5825,0,,164.851885714286
02/28/1989,_DJSD,160.524,160.7112,156.9555,158.3595,0,,158.928489473684
03/31/1989,_DJSD,158.6871,162.396,158.3829,158.3829,0,,161.064327272727
04/30/1989,_DJSD,157.9383,161.8695,157.0608,159.7284,0,,160.184115
05/31/1989,_DJSD,159.9858,162.0801,154.4751,154.4751,0,,159.304009090909
06/30/1989,_DJSD,154.2645,156.546,152.9424,155.493,0,,154.833545454545
07/31/1989,_DJSD,155.5164,155.5515,149.8653,150.3216,0,,152.62416
08/31/1989,_DJSD,150.4386,152.5212,149.6898,151.866,0,,151.128391304348
09/30/1989,_DJSD,152.0415,152.5212,150.3216,151.4214,0,,151.48224
10/31/1989,_DJSD,153.1881,154.0188,149.9121,151.9128,0,,152.215936363636
11/30/1989,_DJSD,153.2817,153.7965,151.0704,151.866,0,,152.313385714286
12/31/1989,_DJSD,151.8309,151.8309,148.6602,149.1048,0,,149.64417
01/31/1990,_DJSD,148.7304,150.813,148.5198,149.2101,0,,149.256368181818
02/28/1990,_DJSD,149.6196,153.7965,149.6196,152.2872,0,,151.526084210526
03/31/1990,_DJSD,152.9775,156.9672,152.9775,154.323,0,,155.240918181818
04/30/1990,_DJSD,154.8495,159.4476,154.8495,156.4641,0,,157.60017
05/31/1990,_DJSD,156.9555,159.705,156.546,156.546,0,,158.372795454545
06/30/1990,_DJSD,156.0078,156.0078,151.4916,155.2239,0,,153.979242857143
07/31/1990,_DJSD,155.844,157.2129,153.4572,154.7325,0,,155.0133
08/31/1990,_DJSD,154.3113,156.9906,152.2404,152.2404,0,,154.8261
09/30/1990,_DJSD,151.5618,152.4861,150.5439,150.5439,0,,151.558105263158
10/31/1990,_DJSD,148.7772,151.398,146.2851,146.2851,0,,148.672408695652
11/30/1990,_DJSD,145.782,145.8288,143.3367,143.9334,0,,144.356271428571
12/31/1990,_DJSD,143.9802,146.2149,143.6175,146.2149,0,,144.487395
01/31/1991,_DJSD,144.729,145.9575,141.8859,142.74,0,,143.724927272727
02/28/1991,_DJSD,141.6636,146.0979,141.6636,146.0979,0,,143.91492631579
03/31/1991,_DJSD,146.8116,148.8006,144.4014,144.8694,0,,146.57643
04/30/1991,_DJSD,146.0628,148.7655,146.0628,148.6485,0,,147.539127272727
05/31/1991,_DJSD,149.0697,151.1289,148.8123,150.4386,0,,150.166840909091
06/30/1991,_DJSD,150.6492,153.9603,149.3505,149.3505,0,,152.1936
07/31/1991,_DJSD,148.5081,148.9761,141.3828,141.3828,0,,145.510240909091
08/31/1991,_DJSD,142.5528,142.6581,135.72,136.7964,0,,138.181254545455
09/30/1991,_DJSD,136.8081,138.4929,135.954,135.954,0,,137.53935
10/31/1991,_DJSD,136.8198,136.8198,132.8418,133.7076,0,,134.189334782609
11/30/1991,_DJSD,133.8129,135.1467,131.6484,135.1467,0,,133.391115
12/31/1991,_DJSD,135.5562,136.6677,128.3139,128.4543,0,,132.5337
01/31/1992,_DJSD,128.3022,137.3112,128.3022,137.3112,0,,133.326818181818
02/29/1992,_DJSD,136.9368,139.7916,136.9368,138.5865,0,,138.802642105263
03/31/1992,_DJSD,138.7503,139.0077,136.4922,136.89,0,,137.950445454545
04/30/1992,_DJSD,137.007,137.5452,134.2224,136.1529,0,,136.116685714286
05/31/1992,_DJSD,135.5679,139.0545,135.5679,137.2527,0,,137.370285
06/30/1992,_DJSD,136.4805,140.5404,136.4805,139.2651,0,,139.100236363636
07/31/1992,_DJSD,138.9258,139.0077,136.3284,136.7379,0,,137.903113636364
08/31/1992,_DJSD,136.2465,138.5397,134.9244,137.9781,0,,136.2816
09/30/1992,_DJSD,137.8143,139.7799,135.3573,135.3573,0,,138.038271428571
10/31/1992,_DJSD,135.0297,135.0297,132.1164,133.2981,0,,133.23375
11/30/1992,_DJSD,133.848,140.6574,133.5555,140.6574,0,,136.723275
12/31/1992,_DJSD,140.9616,142.9038,140.9616,141.9093,0,,142.106604545455
01/31/1993,_DJSD,141.57,145.3491,141.57,142.3539,0,,143.48412
02/28/1993,_DJSD,141.8157,147.2679,141.8157,146.2734,0,,144.897110526316
03/31/1993,_DJSD,145.3725,148.6251,144.5418,146.9286,0,,146.501295652174
04/30/1993,_DJSD,147.1626,147.1626,140.5989,141.5583,0,,142.891542857143
05/31/1993,_DJSD,141.2541,143.2665,139.4172,142.4358,0,,141.113115
06/30/1993,_DJSD,140.2713,141.6168,139.8384,141.2658,0,,140.644104545455
07/31/1993,_DJSD,142.3071,147.2211,142.3071,146.1096,0,,144.718971428571
08/31/1993,_DJSD,147.9582,148.122,143.3835,144.5184,0,,145.056068181818
09/30/1993,_DJSD,143.6643,143.6643,138.7854,138.9024,0,,141.556628571429
10/31/1993,_DJSD,137.007,140.8563,136.9134,140.8563,0,,138.979285714286
11/30/1993,_DJSD,139.6629,145.0215,139.6629,142.9038,0,,142.5138
12/31/1993,_DJSD,143.6175,149.292,143.6175,149.292,0,,146.673428571429
01/31/1994,_DJSD,149.8536,152.5797,149.1048,151.7841,0,,151.1562
02/28/1994,_DJSD,152.7318,154.0539,152.568,153.8433,0,,153.238594736842
03/31/1994,_DJSD,153.6795,155.2941,152.6382,154.908,0,,154.156656521739
04/30/1994,_DJSD,155.9142,155.9142,152.0649,155.8908,0,,153.508926315789
05/31/1994,_DJSD,155.4696,166.8537,155.3409,164.0223,0,,160.6644
06/30/1994,_DJSD,162.8055,167.1579,158.2425,167.1579,0,,163.052795454545
07/31/1994,_DJSD,166.7601,176.6583,165.5199,169.9893,0,,171.041715
08/31/1994,_DJSD,169.9659,174.1311,164.0691,174.1311,0,,168.934265217391
09/30/1994,_DJSD,173.9556,178.0857,171.6039,171.6039,0,,175.755171428571
10/31/1994,_DJSD,171.5103,172.0485,167.2515,169.2171,0,,169.7943
11/30/1994,_DJSD,169.8957,170.7381,168.3864,169.1001,0,,169.392042857143
12/31/1994,_DJSD,169.416,171.4518,166.3857,170.703,0,,168.998142857143
01/31/1995,_DJSD,170.7615,174.2832,169.6266,169.6266,0,,172.178871428571
02/28/1995,_DJSD,169.3224,175.9797,167.4621,175.6521,0,,172.002931578947
03/31/1995,_DJSD,176.9391,180.8118,173.511,174.7512,0,,177.411169565217
04/30/1995,_DJSD,173.4642,178.9515,173.4642,178.191,0,,176.987131578947
05/31/1995,_DJSD,178.2846,178.5537,173.8386,175.2075,0,,175.753145454545
06/30/1995,_DJSD,176.8689,181.6542,175.5234,178.5303,0,,178.517004545455
07/31/1995,_DJSD,179.3493,182.3913,176.0499,176.0499,0,,179.18901
08/31/1995,_DJSD,175.3362,180.9639,174.7512,177.8049,0,,177.582091304348
09/30/1995,_DJSD,180.7884,180.7884,171.756,172.6569,0,,175.18644
10/31/1995,_DJSD,172.1304,172.692,169.7436,170.6094,0,,171.043895454545
11/30/1995,_DJSD,171.1944,172.4346,167.9067,167.9067,0,,170.920842857143
12/31/1995,_DJSD,168.48,172.1889,167.1579,167.2983,0,,169.264485
01/31/1996,_DJSD,166.0581,173.1483,165.0168,173.0196,0,,168.195477272727
02/29/1996,_DJSD,173.9907,174.0375,170.6211,171.4167,0,,171.843165
03/31/1996,_DJSD,170.7615,175.3362,169.6149,173.16,0,,172.089728571429
04/30/1996,_DJSD,173.4876,182.637,173.16,176.5881,0,,177.125185714286
05/31/1996,_DJSD,179.829,186.4746,178.5771,178.5771,0,,183.383140909091
06/30/1996,_DJSD,177.2667,180.1332,172.9377,174.0141,0,,176.53077
07/31/1996,_DJSD,175.3713,177.8517,173.1717,174.7512,0,,174.925636363636
08/31/1996,_DJSD,175.0671,180.531,174.6342,177.2667,0,,177.759695454545
09/30/1996,_DJSD,177.0561,177.0561,168.012,168.012,0,,172.32345
10/31/1996,_DJSD,167.5089,168.0354,161.2728,161.2728,0,,164.688182608696
11/30/1996,_DJSD,161.2611,167.4387,161.2611,165.6135,0,,164.64942
12/31/1996,_DJSD,164.736,164.736,161.7408,162.2205,0,,162.925285714286
01/31/1997,_DJSD,162.2439,167.2398,160.9101,164.2563,0,,163.745957142857
02/28/1997,_DJSD,164.7711,175.7574,164.7711,175.7574,0,,169.517605263158
03/31/1997,_DJSD,177.723,182.8359,175.3245,177.0912,0,,178.40862
04/30/1997,_DJSD,177.4305,183.6549,173.277,183.573,0,,178.833436363636
05/31/1997,_DJSD,185.094,198.3384,182.9529,193.1436,0,,188.518757142857
06/30/1997,_DJSD,189.54,191.6694,177.3135,177.3135,0,,184.145185714286
07/31/1997,_DJSD,177.4071,177.4071,171.9081,173.9907,0,,173.674242857143
08/31/1997,_DJSD,174.5055,176.2371,169.7787,172.7973,0,,173.478685714286
09/30/1997,_DJSD,173.9439,175.2309,162.8991,163.3437,0,,170.487385714286
10/31/1997,_DJSD,162.864,163.8585,157.7862,158.2308,0,,160.869913043478
11/30/1997,_DJSD,158.3595,159.9156,157.3065,157.9851,0,,158.500515789474
12/31/1997,_DJSD,157.9968,159.9039,152.4978,152.4978,0,,155.9844
01/31/1998,_DJSD,152.2638,160.3134,148.9176,160.3134,0,,152.917245
02/28/1998,_DJSD,156.8619,158.2191,151.3629,152.1,0,,155.028694736842
03/31/1998,_DJSD,153.4221,153.4221,149.2686,150.462,0,,151.269831818182
04/30/1998,_DJSD,149.175,152.1702,147.7242,150.111,0,,150.271457142857
05/31/1998,_DJSD,149.175,150.9885,144.4482,145.5948,0,,148.15242
06/30/1998,_DJSD,146.0628,147.4785,143.5356,145.6767,0,,145.886236363636
07/31/1998,_DJSD,145.4076,146.7882,142.5645,146.7882,0,,145.179171428571
08/31/1998,_DJSD,145.4544,146.5191,138.6216,138.6216,0,,143.828657142857
09/30/1998,_DJSD,139.0662,140.4234,137.3346,137.358,0,,138.971485714286
10/31/1998,_DJSD,136.4571,136.4571,131.5899,133.1343,0,,133.019528571429
11/30/1998,_DJSD,133.5438,136.8432,132.2217,133.6959,0,,134.43183
12/31/1998,_DJSD,133.4736,133.4736,128.0331,129.8583,0,,130.496481818182
01/31/1999,_DJSD,130.8177,133.3332,130.7826,131.8473,0,,132.0826
02/28/1999,_DJSD,132.2334,134.6904,130.1976,130.2093,0,,132.117631578947
03/31/1999,_DJSD,130.3965,135.7902,130.3965,133.8363,0,,133.182117391304
04/30/1999,_DJSD,133.8831,138.645,129.753,138.645,0,,133.250185714286
05/31/1999,_DJSD,139.1013,142.5996,138.0015,141.9912,0,,140.14962
06/30/1999,_DJSD,141.8976,143.559,141.0435,142.5411,0,,142.226314285714
